会员编号,money,recent,frequency
1046835035,973.0,148,1
1046835723,940.0,127,1
1046839486,591.0,116,1
1046839873,486.5,174,1
1046840384,1512.0,150,1
1046840779,627.0,174,1
1046840814,1141.5,174,1
1046841796,1130.5,174,1
1046842125,1728.5,174,1
1046843299,525.0,174,1
1046845121,1076.0,174,1
1046845130,856.0,174,1
1046845915,4464.5,12,2
1046845986,2216.0,174,1
1046846841,28079.0,174,1
1046847951,921.0,174,1
1046850322,1670.5,159,2
1046850862,1456.0,174,1
1046851587,1106.0,71,1
1046856529,1124.0,142,1
1046861421,916.0,34,1
1046872985,430.0,173,1
1046877012,1233.5,173,1
1046878606,937.0,173,1
1046881009,1092.5,173,1
1046885996,418.0,173,1
1046887497,7681.0,162,2
1046888945,520.0,173,1
1046889166,922.0,173,1
1046890639,774.0,104,1
1046890673,2183.0,173,1
1046899508,8101.0,103,3
1046904579,1780.0,173,1
1046909662,1649.5,159,2
1046921408,1122.0,173,1
1046927000,789.0,173,1
1046928297,485.0,173,1
1046934745,2471.0,77,2
1046935703,1064.0,173,1
1046938791,666.5,173,1
1046941321,919.0,173,1
1046941845,5602.0,134,2
1046946255,2105.0,51,1
1046949614,2186.5,14,2
1046950449,468.5,144,1
1046950474,740.5,150,1
1046950738,14575.0,173,1
1046953081,691.5,173,1
1046954334,1678.5,173,1
1046955699,630.0,173,1
1046956326,941.0,44,1
1046958024,8182.5,99,4
1046961381,427.0,173,1
1046962994,5857.5,7,10
1046963933,11586.0,33,7
1046965011,1099.0,173,1
1046965878,5308.0,65,2
1046966904,1689.5,173,1
1047013515,678.0,172,1
1047015437,3117.5,9,3
1047015650,369.0,172,1
1047019171,1724.0,172,1
1047019240,1008.0,172,1
1047020061,540.0,172,1
1047020602,661.0,172,1
1047021949,3579.5,13,3
1047023399,537.5,172,1
1047024543,1349.0,172,1
1047026254,1472.5,20,2
1047026889,6405.0,7,2
1047027446,11776.119999999999,112,6
1047027617,9288.5,56,10
1047028968,2205.0,172,1
1047029039,2228.5,172,1
1047038791,473.0,172,1
1047041998,1188.0,172,1
1047047815,1401.0,18,2
1047048076,701.05,172,1
1047048685,491.0,172,1
1047050554,654.0,172,1
1047051999,1748.0,172,1
1047053862,680.0,172,1
1047055937,1073.0,172,1
1047058179,1534.5,172,1
1047059732,965.0,172,1
1047060059,1040.0,172,1
1047060132,1032.5,152,1
1047060395,1126.0,172,1
1047060884,782.0,172,1
1047063462,3659.5,113,6
1047064713,9405.5,132,5
1047066402,1343.0,172,1
1047067168,50.0,172,1
1047070127,517.5,172,1
1047071374,926.0,172,1
1047071636,6971.0,38,3
1047071704,1143.0,172,1
1047072581,791.5,172,1
1047073525,3575.0,172,1
1047073729,1571.0,172,1
1047074007,1031.0,172,1
1047075200,3069.5,89,3
1047076127,1485.0,172,1
1047077000,2131.0,115,1
1047077804,826.5,172,1
1047078317,5023.5,105,3
1047079880,1236.0,56,1
1047082842,10520.5,5,5
1047083682,904.5,172,1
1047083959,573.0,163,1
1047091521,6517.5,171,1
1047115744,2445.0,105,2
1047119944,2800.0,94,1
1047120357,2698.5,171,1
1047121070,453.5,171,1
1047121128,379.0,171,1
1047122365,288.0,141,1
1047125418,3680.0,148,1
1047125483,2049.05,171,1
1047125772,34537.5,41,18
1047125838,1622.5,171,1
1047129022,353.5,171,1
1047132878,1896.0,171,1
1047133275,453.0,53,1
1047133296,1060.0,171,1
1047133432,606.0,171,1
1047134175,7180.0,167,2
1047138481,8038.5,30,4
1047138640,878.0,171,1
1047145450,1150.0,171,1
1047146485,701.0,171,1
1047156638,2711.0,70,2
1047162195,602.5,171,1
1047162770,942.0,171,1
1047166193,1008.5,171,1
1047167833,981.5,171,1
1047168396,3870.0,128,3
1047168790,590.5,171,1
1047171137,848.0,171,1
1047171803,952.0,171,1
1047172395,4948.0,165,2
1047174473,1219.5,171,1
1047174742,1663.5,171,1
1047174827,2392.5,11,1
1047174889,1952.5,171,1
1047175364,1481.0,46,3
1047178510,1904.0,159,2
1047179669,2438.0,171,1
1047181341,866.0,171,1
1047183113,1391.0,171,1
1047185950,553.0,171,1
1047186425,942.5,171,1
1047187154,5873.5,137,3
1047189245,1567.0,171,1
1047189832,2091.5,35,3
1047190972,545.5,171,1
1047234867,2187.0,150,1
1047236868,1346.0,170,1
1047239549,1796.0,170,1
1047240026,730.0,170,1
1047243083,754.5,170,1
1047244158,668.0,145,1
1047244316,1192.0,170,1
1047244668,748.0,170,1
1047244760,1898.0,150,2
1047246446,5792.0,170,1
1047247586,1562.5,98,1
1047249185,3364.0,170,1
1047268098,28125.5,53,5
1047274524,679.0,70,1
1047278547,432.0,170,1
1047279314,1751.0,29,3
1047282858,1039.0,56,1
1047283186,1050.0,170,1
1047286352,2211.0,56,2
1047286500,932.0,167,1
1047287386,808.5,170,1
1047289115,538.0,170,1
1047290107,919.5,170,1
1047291103,1438.5,170,1
1047291423,1103.0,170,1
1047293697,888.5,170,1
1047295046,5559.0,118,3
1047295262,1085.0,101,1
1047296243,1043.5,170,1
1047298899,948.0,170,1
1047299279,2087.5,170,1
1047300860,748.0,170,1
1047301276,1372.0,170,1
1047302042,1963.0,159,1
1047302369,1308.5,170,1
1047302559,3238.5,102,2
1047306705,4030.0,150,2
1047320319,23887.879999999997,16,9
1047323371,566.0,169,1
1047326904,19303.0,107,3
1047327091,621.0,169,1
1047328141,663.5,169,1
1047330848,3170.0,116,1
1047340897,716.5,169,1
1047341372,5231.0,149,2
1047342468,11039.0,83,2
1047343542,1547.0,169,1
1047343600,1059.0,169,1
1047346635,6035.0,168,2
1047363867,510.5,169,1
1047365296,521.0,169,1
1047366767,958.5,157,1
1047366865,5430.0,53,3
1047367817,1858.0,169,1
1047371554,799.0,169,1
1047373818,1196.5,169,1
1047374767,3103.5,114,3
1047375753,4228.0,169,1
1047379539,2167.0,41,2
1047379649,2361.5,35,1
1047379708,733.0,169,1
1047381150,3686.0,4,4
1047385963,1153.0,169,1
1047386704,590.5,169,1
1047387199,1039.5,169,1
1047389583,16979.0,12,10
1047389821,2831.0,20,3
1047390231,18725.0,118,2
1047390674,3937.0,169,1
1047391603,2602.0,102,2
1047393292,913.0,169,1
1047397133,1171.5,169,1
1047397230,1209.5,34,1
1047397439,2087.0,169,1
1047397443,694.0,169,1
1047398112,6210.0,55,2
1047398865,1352.0,169,1
1047400780,701.5,169,1
1047402250,1058.0,169,1
1047402882,623.0,169,1
1047403286,7709.0,86,2
1047407148,5617.0,169,1
1047409537,746.5,169,1
1047476661,1008.5,168,1
1047476949,721.0,168,1
1047479472,438.0,161,1
1047480090,552.0,168,1
1047480257,442.0,168,1
1047485500,899.0,168,1
1047485589,4999.5,100,3
1047490018,2530.5,168,1
1047490641,1694.0,168,1
1047491271,717.0,168,1
1047491507,490.5,168,1
1047491534,2849.0,168,1
1047491581,1584.0,153,1
1047492082,949.0,168,1
1047494476,1348.0,168,1
1047501150,2090.5,55,2
1047510202,1380.0,168,1
1047513725,1052.0,168,1
1047515931,2365.5,168,1
1047516058,1053.5,168,1
1047516465,1225.0,168,1
1047517886,1795.5,168,1
1047518956,1808.0,168,1
1047518983,1003.0,168,1
1047521774,613.0,168,1
1047521875,767.0,168,1
1047522251,1582.5,168,1
1047527604,713.0,168,1
1047530591,1064.5,168,1
1047532305,918.5,168,1
1047534419,4508.0,168,1
1047536091,720.5,168,1
1047536737,4345.0,140,2
1047537059,1505.0,168,1
1047537123,2139.0,168,1
1047537177,13186.0,168,1
1047539206,13870.0,145,2
1047545401,5826.0,163,2
1047548779,3090.0,168,1
1047550047,914.0,168,1
1047555739,1001.0,168,1
1047557888,2315.0,164,1
1047559180,1490.0,168,1
1047561519,8086.0,42,2
1047562210,1922.0,6,2
1047564154,1309.0,168,1
1047573132,4240.0,140,1
1047578721,880.0,167,1
1047582681,895.0,167,1
1047586338,873.5,167,1
1047586633,720.0,161,1
1047589452,1120.0,167,1
1047592908,3055.5,35,3
1047594038,564.0,120,1
1047594403,957.0,167,1
1047596543,351.0,167,1
1047597202,591.5,167,1
1047597504,984.0,167,1
1047600695,971.5,167,1
1047600988,1375.5,38,2
1047601080,7666.0,167,1
1047601220,977.0,167,1
1047601375,780.5,167,1
1047602561,736.0,11,1
1047602658,1814.0,167,1
1047604293,1132.0,167,1
1047609399,2905.5,167,1
1047618254,3114.0,153,2
1047619604,4507.0,132,2
1047620226,2157.0,145,1
1047622570,778.0,167,1
1047623004,1437.0,167,1
1047625028,6082.8,49,3
1047625064,3239.0,62,1
1047625334,8527.0,6,4
1047632810,933.5,120,1
1047633012,728.0,167,1
1047634192,3496.0,152,2
1047634537,3205.5,143,1
1047634848,4411.0,68,1
1047635387,4502.0,114,2
1047638607,581.5,51,1
1047638741,4459.0,30,2
1047639303,9749.0,167,1
1047649017,2308.5,167,1
1047650344,1446.0,167,1
1047650676,1400.5,136,2
1047651421,262.5,167,1
1047652483,1266.0,167,1
1047654199,718.5,167,1
1047655847,1531.5,138,2
1047658669,622.0,54,1
1047660713,879.0,167,1
1047666563,11659.76,101,4
1047666962,1582.0,167,1
1047667838,1960.0,167,1
1047668651,31942.5,1,12
1047669268,433.5,167,1
1047669735,5994.0,54,3
1047670128,1360.0,146,1
1047673312,1333.0,167,1
1047673710,1519.5,167,1
1047674500,646.0,167,1
1047678056,956.0,167,1
1047678138,675.0,60,1
1047678191,3256.0,167,1
1047688593,1447.5,166,1
1047689922,473.0,166,1
1047690934,809.0,166,1
1047691415,747.0,166,1
1047691579,3808.0,166,1
1047692861,5899.0,164,2
1047695386,997.0,166,1
1047695903,591.0,166,1
1047697242,1287.0,166,1
1047698565,827.0,166,1
1047703111,1488.0,166,1
1047703790,702.0,141,1
1047704274,820.5,166,1
1047704900,1747.0,166,1
1047706194,1020.0,166,1
1047707862,1409.0,166,1
1047708220,1904.0,166,1
1047712544,1657.0,166,1
1047712840,362.0,166,1
1047713524,680.0,162,1
1047713832,441.0,166,1
1047715162,1415.0,166,1
1047715281,438.0,69,1
1047716394,689.0,166,1
1047717118,573.0,166,1
1047719701,698.0,166,1
1047719835,770.0,166,1
1047720048,651.5,26,1
1047721942,3119.5,77,2
1047722243,1165.0,166,1
1047722350,1969.0,81,3
1047727622,490.0,166,1
1047738328,724.0,166,1
1047738852,1516.0,166,1
1047739176,900.0,166,1
1047739695,1395.0,166,1
1047741771,821.5,166,1
1047741883,9049.0,94,2
1047742011,1596.0,166,1
1047742706,448.0,166,1
1047746184,7269.0,10,4
1047746432,4200.0,93,2
1047748570,3889.0,166,1
1047749688,1323.0,55,2
1047750775,434.0,141,1
1047753540,1364.0,166,1
1047753607,1794.0,134,2
1047755073,646.5,166,1
1047758104,2781.0,165,2
1047758248,17591.0,70,4
1047758561,814.0,148,1
1047759288,2753.5,166,1
1047761226,5423.0,166,1
1047761670,4561.5,36,2
1047762537,825.0,166,1
1047764286,14851.0,145,2
1047764314,891.0,166,1
1047765699,1237.0,166,1
1047769515,1190.0,33,2
1047770560,1139.0,164,1
1047770852,1628.0,14,2
1047771982,1941.5,166,1
1047772984,8721.0,4,3
1047773503,1056.0,11,2
1047773632,5445.0,166,1
1047773737,939.0,150,1
1047774533,3309.0,166,1
1047774698,5263.0,69,3
1047775093,9888.0,5,4
1047775360,1580.0,166,1
1047775530,494.0,166,1
1047776915,5757.0,166,1
1047778196,1053.0,166,1
1047780361,5401.5,65,5
1047783307,567.0,166,1
1047787114,10377.5,21,6
1047942688,1429.0,144,1
1047956895,1406.0,159,2
1047959556,811.0,165,1
1047961450,1471.0,165,1
1047962953,646.0,165,1
1047963031,373.5,165,1
1047964334,981.5,165,1
1047966807,958.0,165,1
1047968430,823.0,165,1
1047969291,1457.0,165,1
1047969504,510.0,68,1
1047969571,884.5,165,1
1047970346,1905.5,165,1
1047970696,758.0,165,1
1047971142,2703.0,165,1
1047971326,1153.0,165,1
1047972426,1066.0,165,1
1047973241,1625.0,49,2
1047974723,1522.0,165,1
1047975216,1083.0,165,1
1047976147,668.0,165,1
1047983667,1750.0,19,1
1048006543,687.5,165,1
1048006724,2945.0,25,3
1048008358,399.5,81,1
1048009614,1718.5,76,1
1048011010,1167.0,165,1
1048011954,1256.5,88,2
1048012333,1918.0,165,1
1048013511,265.0,165,1
1048017622,799.0,165,1
1048019242,1596.0,165,1
1048025217,2203.0,165,1
1048025923,2047.5,120,2
1048028245,1226.5,138,2
1048028299,1471.0,165,1
1048030905,848.0,165,1
1048031453,808.5,165,1
1048031679,2520.0,165,1
1048033473,623.0,165,1
1048033805,1209.0,82,2
1048034598,918.0,165,1
1048035926,1794.5,165,1
1048036334,578.5,165,1
1048036638,5535.0,155,2
1048036693,6432.5,22,6
1048038903,2201.0,76,2
1048039217,10512.0,159,2
1048040570,4267.0,12,3
1048041483,5697.0,34,2
1048041743,5429.0,74,3
1048042570,13895.0,149,3
1048046159,4435.5,165,1
1048046748,3511.0,32,2
1048048561,1462.0,165,1
1048049628,9944.0,138,5
1048050001,588.0,165,1
1048050496,7373.8,163,1
1048052183,10478.0,162,2
1048052483,1630.5,165,1
1048061176,558.5,123,1
1048061738,728.0,164,1
1048065584,1559.0,164,1
1048065830,1889.0,164,1
1048066296,983.0,164,1
1048069561,668.5,164,1
1048073095,1386.0,164,1
1048074110,339.0,164,1
1048074200,1052.5,164,1
1048074974,859.0,164,1
1048077094,1905.5,144,2
1048077427,2357.0,98,2
1048078809,20370.0,49,7
1048078827,3357.5,112,3
1048079200,1687.0,164,1
1048081474,1054.0,164,1
1048082076,6891.0,152,2
1048083917,5027.0,23,6
1048084081,674.0,164,1
1048089092,1290.5,148,2
1048099067,1733.0,30,2
1048099407,2064.5,164,1
1048100967,679.0,162,1
1048103666,2277.0,164,1
1048112093,3987.0,164,1
1048133949,2852.5,106,3
1048135354,1466.0,164,1
1048143620,988.0,164,1
1048149295,3048.0,158,2
1048151521,12203.5,108,2
1048152753,1085.0,164,1
1048156175,880.5,164,1
1048156381,2426.0,15,2
1048156889,1015.0,164,1
1048157007,856.0,164,1
1048157179,1052.0,121,1
1048157506,1425.5,164,1
1048160151,4034.0,34,4
1048160220,1790.5,163,1
1048160383,1137.5,164,1
1048163866,1074.0,38,1
1048164973,1996.5,164,1
1048166624,711.0,164,1
1048167433,2231.5,164,1
1048167542,2195.5,164,1
1048171046,1558.5,73,1
1048173971,18623.0,46,4
1048175903,961.0,164,1
1048176265,700.0,164,1
1048179693,746.0,164,1
1048188052,860.0,164,1
1048198071,1124.0,115,1
1048198666,1356.0,149,1
1048199184,718.0,164,1
1048199205,1668.5,164,1
1048202189,767.5,123,1
1048203655,851.0,162,1
1048261013,840.0,163,1
1048261515,1323.5,163,1
1048261866,840.0,110,1
1048265743,32840.520000000004,12,15
1048267380,1426.5,163,1
1048271804,7640.0,25,4
1048272245,1354.0,163,1
1048272341,690.0,126,1
1048272471,1112.0,163,1
1048272837,4666.0,34,5
1048273211,920.5,163,1
1048274231,1034.5,163,1
1048274624,481.5,163,1
1048275118,1792.5,163,1
1048275832,2412.5,72,2
1048276131,754.0,163,1
1048278555,1895.0,163,1
1048281237,1067.5,163,1
1048281243,858.0,1,1
1048282074,9047.0,153,3
1048285911,585.0,163,1
1048296105,1391.0,163,1
1048297747,1172.5,163,1
1048298025,1244.0,163,1
1048300019,1744.5,163,1
1048303242,5842.0,146,3
1048305805,436.0,161,1
1048306872,1090.0,163,1
1048316723,1336.5,163,1
1048317258,1186.0,163,1
1048319837,925.5,163,1
1048320641,731.0,163,1
1048323015,3812.0,163,1
1048324432,1466.5,163,1
1048325799,1929.5,163,1
1048325944,10613.5,62,3
1048326006,1365.0,163,1
1048328219,5764.0,152,2
1048330768,924.0,163,1
1048330801,5999.0,156,2
1048331613,1783.5,90,2
1048332680,1096.5,163,1
1048332756,4865.5,102,3
1048332805,7100.0,144,2
1048334041,677.0,163,1
1048334093,550.5,163,1
1048335037,4070.5,163,1
1048336548,495.0,11,1
1048336878,656.0,163,1
1048337655,5638.5,144,4
1048337986,1634.0,163,1
1048341902,1890.0,163,1
1048346858,2504.0,163,1
1048349218,1685.5,163,1
1048358303,5641.040000000001,41,3
1048358350,654.0,41,1
1048358381,3813.0,66,3
1048358425,9342.0,49,5
1048359035,1793.0,40,1
1048375242,15421.0,53,6
1048379693,2548.5,13,2
1048382922,1276.0,155,2
1048383884,4854.0,162,1
1048384121,978.5,162,1
1048385367,536.0,162,1
1048385987,683.0,162,1
1048387405,1222.0,162,1
1048388323,1411.5,66,1
1048388513,3470.0,162,1
1048391303,1132.0,162,1
1048391788,1469.5,162,1
1048391822,936.0,162,1
1048391959,4295.0,13,7
1048392827,622.0,162,1
1048393087,1276.0,162,1
1048397248,1266.0,149,2
1048397943,13981.0,162,1
1048398583,1208.5,162,1
1048398676,9633.5,127,3
1048398862,1291.0,162,1
1048399347,1149.0,162,1
1048399796,2475.0,162,1
1048400705,1410.0,162,1
1048401067,15929.0,53,2
1048401395,6622.5,53,2
1048401663,4384.0,162,1
1048402215,757.0,162,1
1048404021,1005.0,162,1
1048406305,399.0,162,1
1048421556,1293.5,162,1
1048421620,401.0,162,1
1048422581,390.0,102,1
1048425420,3999.0,162,1
1048426117,672.5,162,1
1048426179,1057.5,160,1
1048426438,748.0,162,1
1048429688,240.0,2,2
1048430138,971.0,162,1
1048432786,953.0,162,1
1048433253,413.0,162,1
1048435495,2005.5,162,1
1048438930,1185.5,162,1
1048440619,2050.0,162,1
1048442703,995.0,162,1
1048447095,1017.0,162,1
1048447330,4739.0,150,3
1048450485,6516.0,160,2
1048451855,1420.0,162,1
1048452079,624.5,162,1
1048453560,1318.5,162,1
1048454394,2271.0,162,1
1048455622,2737.0,160,1
1048455752,1891.0,162,1
1048456546,8153.040000000001,73,3
1048457345,5236.0,162,1
1048458386,1448.0,162,1
1048458479,971.0,162,1
1048459643,1522.5,162,1
1048460027,1084.0,162,1
1048463617,973.0,162,1
1048464026,1126.5,162,1
1048464333,4271.5,150,2
1048466138,9185.0,160,3
1048467245,986.0,162,1
1048467431,1501.0,162,1
1048468672,1097.5,162,1
1048469499,946.0,162,1
1048480679,1546.0,161,1
1048485708,12047.0,12,4
1048487940,9116.0,60,2
1048488815,804.0,161,1
1048489057,1737.0,161,1
1048491615,950.0,161,1
1048492373,1393.5,161,1
1048493633,7857.0,56,5
1048495452,2818.0,155,1
1048496299,463.5,161,1
1048499619,1616.0,161,1
1048500987,1015.0,161,1
1048502344,2789.0,148,2
1048502429,993.0,35,1
1048504299,1212.0,161,1
1048504669,10775.0,54,5
1048504726,1257.0,110,1
1048504805,1657.0,161,1
1048507552,5819.0,145,2
1048508014,590.5,161,1
1048508227,958.0,161,1
1048510395,9369.0,20,2
1048515825,1590.5,141,1
1048522777,27697.5,29,4
1048525182,677.0,161,1
1048527296,894.0,161,1
1048533141,1958.0,161,1
1048534306,3122.0,36,2
1048537723,1586.0,161,1
1048540938,403.5,98,1
1048543314,1541.0,19,2
1048543726,1155.5,161,1
1048544415,9116.5,160,2
1048547254,5893.0,82,4
1048549354,953.0,161,1
1048551514,1035.5,161,1
1048554464,4363.5,12,3
1048555584,1897.0,18,1
1048556896,588.5,7,1
1048556943,1425.0,161,1
1048557650,4728.5,121,2
1048558329,1127.0,139,2
1048559276,669.0,161,1
1048559962,1024.0,148,1
1048561175,5577.5,111,2
1048562123,2345.0,161,1
1048564737,1240.0,161,1
1048565481,4026.0,161,1
1048567109,6159.0,21,4
1048569803,1972.5,161,1
1048570851,7372.0,161,1
1048572198,3227.5,98,3
1048572341,724.0,161,1
1048572615,712.0,161,1
1048572902,4181.0,161,1
1048573410,5301.0,87,4
1048575583,10982.0,50,7
1048575653,10730.5,51,5
1048576143,10170.0,13,5
1048578179,2506.0,161,1
1048580409,5420.0,141,2
1048584484,2341.0,156,2
1048590749,589.0,134,1
1048592826,733.0,160,1
1048596024,868.0,160,1
1048596606,555.5,160,1
1048597373,1305.5,160,1
1048598038,614.0,160,1
1048598097,5815.0,141,2
1048598701,992.0,160,1
1048600344,1363.0,160,1
1048600878,1152.5,160,1
1048601101,2051.0,160,1
1048602992,2415.0,37,3
1048603651,8225.0,160,1
1048604327,811.5,160,1
1048605779,1485.0,160,1
1048606593,701.0,160,1
1048606700,2189.0,155,2
1048608548,817.5,160,1
1048610142,927.5,160,1
1048610346,11219.49,93,7
1048612689,10219.5,144,4
1048613663,481.5,160,1
1048614160,907.5,160,1
1048616896,5366.5,66,5
1048648342,7953.0,160,1
1048654779,3748.5,63,2
1048658760,2612.0,39,2
1048659084,4228.0,117,2
1048659250,804.5,160,1
1048659379,1510.0,83,1
1048661182,7938.0,108,4
1048665044,582.0,160,1
1048667636,508.0,15,1
1048667883,4076.5,132,2
1048668438,486.0,160,1
1048671760,902.0,160,1
1048672556,1639.0,160,1
1048672900,497.0,160,1
1048673051,2317.0,160,1
1048673498,998.0,160,1
1048674337,1157.0,160,1
1048675968,10022.0,49,1
1048678242,1845.0,160,1
1048679137,7879.0,62,3
1048681464,1556.5,117,2
1048685333,616.5,154,1
1048686185,4856.0,135,3
1048689569,854.0,160,1
1048690227,4.0,160,1
1048690624,2065.0,160,1
1048691489,6486.5,144,2
1048691658,1881.0,160,1
1048693679,2518.0,160,1
1048694973,15592.5,14,2
1048695712,2474.0,160,1
1048696539,1137.0,160,1
1048697423,2916.0,160,1
1048698056,1273.0,160,1
1048699149,1952.0,160,1
1048699890,1700.0,160,1
1048701160,4924.0,82,3
1048701434,987.0,160,1
1048701962,11636.0,160,1
1048703181,1555.0,160,1
1048703451,6720.0,110,2
1048708288,15840.0,21,3
1048711322,17840.28,105,4
1048711511,1180.0,159,1
1048712216,8318.0,26,5
1048712477,2514.4800000000005,152,1
1048712680,1086.0,159,1
1048712717,688.0,159,1
1048712832,5245.360000000001,83,3
1048714152,3993.5,97,3
1048716307,871.0,159,1
1048716951,4068.5,74,2
1048717661,3936.0,74,3
1048719458,2178.0,159,1
1048719541,1096.5,159,1
1048721486,15197.0,159,1
1048724315,8454.0,35,5
1048724493,15280.0,159,1
1048724864,735.5,159,1
1048726934,1017.5,159,1
1048729581,1658.0,159,1
1048730634,1748.5,159,1
1048730939,885.0,159,1
1048731354,1100.5,159,1
1048733707,5688.5,98,4
1048733735,10257.5,157,2
1048734454,4957.0,155,2
1048734900,1893.0,159,1
1048736023,29980.0,159,1
1048736586,901.0,146,1
1048737246,3100.0,159,1
1048738866,1789.0,159,1
1048744390,611.0,159,1
1048745440,592.0,159,1
1048749811,1308.5,159,1
1048751475,1737.0,159,1
1048756062,4267.5,159,1
1048758043,1137.0,159,1
1048759147,1383.0,159,1
1048759512,1972.0,159,1
1048759578,951.0,159,1
1048760349,1146.0,159,1
1048762782,883.0,159,1
1048764588,1506.0,159,1
1048765606,581.0,159,1
1048766452,726.0,159,1
1048767323,1501.0,159,1
1048768860,1942.0,146,2
1048769839,1270.5,159,1
1048770296,7973.0,14,3
1048770629,3208.5,159,1
1048771369,983.0,159,1
1048771515,914.0,143,1
1048773482,5482.0,110,4
1048774655,2778.0,159,1
1048774761,1910.0,159,1
1048775458,1385.0,159,1
1048777347,864.0,159,1
1048777428,917.0,159,1
1048777726,5628.0,159,1
1048777821,1492.0,159,1
1048779642,678.5,159,1
1048780195,2918.0,6,1
1048782121,7976.5,37,3
1048787530,1731.0,158,1
1048788122,4070.0,70,4
1048788206,492.0,158,1
1048789376,2096.0,158,1
1048789425,889.0,35,1
1048789426,1146.0,158,1
1048789529,23267.16,102,10
1048790950,1240.0,62,2
1048791740,738.0,158,1
1048791808,1602.0,158,1
1048793198,1267.0,158,1
1048794295,984.0,158,1
1048794600,963.0,158,1
1048799816,1109.5,158,1
1048801352,996.5,158,1
1048802893,431.5,158,1
1048803034,957.5,158,1
1048803275,1566.0,158,1
1048804608,1094.0,158,1
1048804612,3212.5,17,2
1048808845,1578.0,157,1
1048810841,1219.0,143,2
1048811195,976.0,157,1
1048812215,4721.0,118,2
1048812329,630.0,157,1
1048813654,2189.0,157,1
1048813801,1992.5,157,1
1048815810,387.5,145,1
1048818258,6030.0,23,5
1048819092,8894.5,109,3
1048820082,7975.0,154,1
1048821975,1081.5,157,1
1048823292,2200.0,157,1
1048825061,1663.0,157,1
1048825341,9343.0,38,2
1048826119,642.0,157,1
1048828451,1110.0,157,1
1048830974,11435.0,145,2
1048831135,940.0,157,1
1048832352,834.0,157,1
1048832608,825.5,157,1
1048838482,1326.0,106,1
1048842940,2425.5,151,1
1048846000,927.0,157,1
1048846787,2925.5,73,2
1048848005,966.0,157,1
1048849192,1168.5,157,1
1048849216,537.0,157,1
1048849281,2332.5,157,1
1048853343,499.0,157,1
1048854187,777.5,157,1
1048855742,2248.0,147,2
1048856529,921.0,142,1
1048862729,1601.0,156,1
1048864884,1019.0,157,1
1048866191,838.0,153,1
1048867030,723.5,157,1
1048868249,10706.0,118,3
1048875493,1073.0,156,1
1048879485,549.0,156,1
1048879904,1448.5,53,2
1048881812,2144.0,156,1
1048883909,1121.0,156,1
1048884768,1180.0,156,1
1048886394,7160.5,70,3
1048887536,825.0,48,1
1048888219,2698.5,156,1
1048888227,1056.0,156,1
1048888265,2941.0,156,1
1048888983,5282.5,156,1
1048891824,1236.0,156,1
1048893598,573.5,156,1
1048893830,7097.5,156,1
1048900848,726.0,156,1
1048905317,1156.0,156,1
1048905550,532.0,156,1
1048906100,733.5,156,1
1048906395,964.0,72,1
1048906408,1581.0,61,1
1048907675,1189.0,156,1
1048910356,2597.0,156,1
1048911073,5336.0,36,2
1048912800,2302.0,6,1
1048912932,882.0,144,1
1048914993,1403.0,156,1
1048915805,1365.0,156,1
1048915947,7086.0,152,3
1048916637,3225.0,125,2
1048917513,523.0,156,1
1048917619,1771.0,156,1
1048919313,9799.0,152,2
1048921369,7343.0,17,3
1048922119,937.5,156,1
1048925641,742.0,156,1
1048925693,1970.0,156,1
1048925737,781.5,156,1
1048927598,7265.5,10,3
1048928573,2220.0,156,1
1048928924,1156.5,156,1
1048931990,3292.0,148,2
1048933547,948.0,156,1
1048934232,1613.5,128,1
1048934336,2135.0,156,1
1048935054,5785.0,153,2
1048937443,1130.0,156,1
1048937672,3734.0,144,2
1048939000,1074.0,156,1
1048939154,1516.0,156,1
1048939431,561.0,156,1
1048939753,29692.0,74,4
1048940194,6679.0,156,1
1048943317,1842.0,156,1
1048945591,427.0,156,1
1048945862,1313.0,156,1
1048945876,12146.0,156,1
1048946428,1235.5,131,1
1048946739,763.5,156,1
1048958460,1399.0,7,1
1048959273,441.5,155,1
1048959916,492.0,155,1
1048962407,1328.5,155,1
1048962593,564.0,69,1
1048962896,1367.0,155,1
1048963135,534.0,9,1
1048963263,854.0,155,1
1048963819,1481.5,155,1
1048964467,2193.0,155,1
1048965180,4541.0,5,3
1048965623,4149.0,144,2
1048965944,2232.0,151,1
1048966587,710.0,155,1
1048967810,3581.0,155,1
1048967857,10824.0,151,2
1048968478,905.0,155,1
1048968681,792.0,155,1
1048968785,675.0,155,1
1048971683,1829.0,155,1
1048971790,1338.0,155,1
1048973779,641.5,155,1
1048974555,1337.5,3,2
1048975339,568.0,155,1
1048975620,7753.0,64,3
1048976777,8522.0,127,2
1048976927,1091.0,155,1
1048978372,2829.0,42,2
1048981900,2612.0,155,1
1048982726,9943.0,155,1
1048993755,1500.0,155,1
1048993888,6536.5,47,2
1048995745,1392.5,34,2
1049000574,846.5,155,1
1049000649,3223.5,19,3
1049003313,912.5,155,1
1049004877,1370.0,155,1
1049007474,863.5,155,1
1049007859,1131.0,155,1
1049008030,1497.0,155,1
1049010716,3158.0,155,1
1049013561,3381.0,155,1
1049014493,2072.0,155,1
1049022039,2660.0,112,2
1049022977,1659.0,155,1
1049024629,1293.0,155,1
1049027679,1375.0,155,1
1049030009,5342.0,142,2
1049032331,858.5,155,1
