会员编号,money,recent,frequency,sex,age
1048049628,9944.0,138,137,2,1
1048050001,588.0,165,18,2,10
1048050496,7373.8,163,34,2,1
1048052183,10478.0,162,53,1,1
1048052483,1630.5,165,25,2,28
1048061176,558.5,123,20,1,36
1048061738,728.0,164,19,2,28
1048065584,1559.0,164,27,2,33
1048065830,1889.0,164,24,1,39
1048066296,983.0,164,24,2,27
1048069561,668.5,164,18,1,23
1048073095,1386.0,164,24,2,54
1048074110,339.0,164,16,1,24
1048074200,1052.5,164,24,2,37
1048074974,859.0,164,22,2,28
1048077094,1905.5,144,37,2,41
1048077427,2357.0,98,38,1,20
1048078809,20370.0,49,180,2,43
1048078827,3357.5,112,71,2,24
1048079200,1687.0,164,24,1,35
1048081474,1054.0,164,29,2,37
1048082076,6891.0,152,57,2,25
1048083917,5027.0,23,125,1,37
1048084081,674.0,164,22,2,23
1048089092,1290.5,148,39,2,20
1048099067,1733.0,30,50,1,28
1048099407,2064.5,164,31,2,35
1048100967,679.0,162,17,1,50
1048103666,2277.0,164,24,1,46
1048112093,3987.0,164,31,2,1
1048133949,2852.5,106,68,1,23
1048135354,1466.0,164,24,1,40
1048143620,988.0,164,24,2,24
1048149295,3048.0,158,44,2,38
1048151521,12203.5,108,54,1,36
1048152753,1085.0,164,23,2,21
1048156175,880.5,164,20,1,22
1048156381,2426.0,15,46,2,41
1048156889,1015.0,164,23,2,37
1048157007,856.0,164,25,2,26
1048157179,1052.0,121,20,2,30
1048157506,1425.5,164,23,2,33
1048160151,4034.0,34,83,2,17
1048160220,1790.5,163,27,2,31
1048160383,1137.5,164,24,1,31
1048163866,1074.0,38,20,2,37
1048164973,1996.5,164,27,1,24
1048166624,711.0,164,22,2,30
1048167433,2231.5,164,24,2,21
1048167542,2195.5,164,31,1,28
1048171046,1558.5,73,23,1,34
1048173971,18623.0,46,101,2,1
1048175903,961.0,164,27,2,25
1048176265,700.0,164,20,1,31
1048179693,746.0,164,16,1,30
1048188052,860.0,164,22,2,25
1048198071,1124.0,115,21,1,31
1048198666,1356.0,149,22,2,36
1048199184,718.0,164,15,1,37
1048199205,1668.5,164,29,2,37
1048202189,767.5,123,20,1,31
1048203655,851.0,162,23,2,20
1048261013,840.0,163,24,1,37
1048261515,1323.5,163,26,2,28
1048261866,840.0,110,22,1,32
1048265743,31473.52,12,481,2,1
1048267380,1426.5,163,27,1,37
1048271804,7640.0,25,109,2,26
1048272245,1354.0,163,29,2,27
1048272341,690.0,126,17,1,27
1048272471,1112.0,163,25,2,29
1048272837,4666.0,34,108,1,1
1048273211,920.5,163,22,2,26
1048274231,1034.5,163,22,2,39
1048274624,481.5,163,16,2,28
1048275118,1792.5,163,21,2,18
1048275832,2412.5,72,48,2,1
1048276131,754.0,163,20,2,29
1048278555,1895.0,163,26,1,12
1048281237,1067.5,163,23,2,23
1048281243,858.0,1,17,2,24
1048282074,9047.0,153,93,2,1
1048285911,585.0,163,20,2,24
1048296105,1391.0,163,23,1,22
1048297747,1172.5,163,26,2,34
1048298025,1244.0,163,21,2,39
1048300019,1744.5,163,27,1,29
1048303242,5842.0,146,73,2,34
1048305805,436.0,161,16,1,37
1048306872,1090.0,163,19,1,27
1048316723,1336.5,163,21,2,31
1048317258,1186.0,163,26,1,27
1048319837,925.5,163,21,2,30
1048320641,731.0,163,22,2,26
1048323015,3812.0,163,34,1,31
1048324432,1466.5,163,25,2,25
1048325799,1929.5,163,25,1,49
1048325944,10613.5,62,81,2,1
1048326006,1365.0,163,23,1,20
1048328219,3486.0,152,56,1,29
1048330768,924.0,163,23,2,28
1048330801,5999.0,156,53,2,1
1048331613,1783.5,90,47,2,30
1048332680,1096.5,163,19,2,29
1048332756,4865.5,102,83,2,1
1048332805,7100.0,144,59,1,1
1048334041,677.0,163,20,1,24
1048334093,550.5,163,19,1,24
1048335037,4070.5,163,32,2,1
1048336548,495.0,11,18,2,32
1048336878,656.0,163,18,2,33
1048337655,5638.5,144,90,2,1
1048337986,1634.0,163,32,1,41
1048341902,1890.0,163,21,2,46
1048346858,2504.0,163,25,2,1
1048349218,1685.5,163,26,2,23
1048358303,5641.040000000001,41,76,2,1
1048358350,654.0,41,17,2,1
1048358381,3813.0,66,72,2,1
1048358425,9342.0,49,139,2,1
1048359035,1793.0,40,21,2,1
1048375242,15421.0,53,171,2,2
1048379693,2548.5,13,46,2,1
1048382922,1276.0,155,34,1,27
1048383884,4854.0,162,30,2,24
1048384121,978.5,162,19,2,32
1048385367,536.0,162,19,2,30
1048385987,683.0,162,18,2,31
1048387405,1222.0,162,22,2,22
1048388323,1411.5,66,28,2,31
1048388513,3470.0,162,27,2,20
1048391303,1132.0,162,20,2,32
1048391788,1469.5,162,27,1,26
1048391822,936.0,162,18,1,29
1048391959,4295.0,13,126,2,42
1048392827,622.0,162,21,1,32
1048393087,1276.0,162,20,1,20
1048397248,1266.0,149,41,1,29
1048397943,12991.0,162,35,1,1
1048398583,1208.5,162,25,1,54
1048398676,9633.5,127,79,2,1
1048398862,1291.0,162,22,2,27
1048399347,1149.0,162,22,2,20
1048399796,2475.0,162,25,2,37
1048400705,1410.0,162,29,2,29
1048401067,15929.0,53,57,2,1
1048401395,6344.0,53,57,2,2
1048401663,4191.0,162,49,1,1
1048402215,757.0,162,19,1,32
1048404021,1005.0,162,24,1,20
1048406305,399.0,162,13,2,21
1048421556,1293.5,162,26,2,30
1048421620,401.0,162,19,2,30
1048422581,390.0,102,17,1,24
1048425420,3999.0,162,24,2,20
1048426117,672.5,162,18,1,29
1048426179,1057.5,160,23,2,27
1048426438,748.0,162,19,1,23
1048429688,240.0,2,4,1,1
1048430138,971.0,162,22,1,28
1048432786,953.0,162,23,2,22
1048433253,413.0,162,17,2,24
1048435495,2005.5,162,28,2,38
1048438930,1185.5,162,24,2,26
1048440619,2050.0,162,24,2,31
1048442703,995.0,162,19,2,30
1048447095,1017.0,162,24,1,17
1048447330,4739.0,150,80,1,1
1048450485,6516.0,160,51,1,1
1048451855,1420.0,162,25,1,31
1048452079,624.5,162,22,2,47
1048453560,1318.5,162,22,2,28
1048454394,2271.0,162,28,1,26
1048455622,2737.0,160,32,1,33
1048455752,1891.0,162,30,1,34
1048456546,7884.040000000001,73,83,1,1
1048457345,5236.0,162,27,2,58
1048458386,1448.0,162,25,2,38
1048458479,971.0,162,19,2,27
1048459643,1522.5,162,27,1,35
1048460027,1084.0,162,24,2,31
1048463617,973.0,162,23,2,23
1048464026,1126.5,162,21,2,25
1048464333,4271.5,150,54,2,36
1048466138,9185.0,160,65,2,1
1048467245,986.0,162,24,1,37
1048467431,1501.0,162,27,1,27
1048468672,1097.5,162,21,1,39
1048469499,946.0,162,23,1,40
1048480679,1546.0,161,25,1,32
1048485708,12047.0,12,109,1,37
1048487940,9116.0,60,57,1,1
1048488815,804.0,161,18,1,20
1048489057,1737.0,161,22,2,24
1048491615,950.0,161,19,2,21
1048492373,1393.5,161,24,2,23
1048493633,7857.0,56,122,2,1
1048495452,2818.0,155,27,1,1
1048496299,463.5,161,19,2,21
1048499619,1616.0,161,25,1,22
1048500987,1015.0,161,28,1,23
1048502344,2789.0,148,46,1,35
1048502429,993.0,35,26,1,38
1048504299,1212.0,161,20,1,27
1048504669,10601.0,54,119,2,1
1048504726,1257.0,110,22,1,26
1048504805,1657.0,161,27,2,24
1048507552,5637.0,145,61,1,1
1048508014,590.5,161,20,1,31
1048508227,958.0,161,20,1,34
1048510395,9369.0,20,46,1,1
1048515825,1590.5,141,29,1,32
1048522777,26667.5,29,124,2,1
1048525182,677.0,161,18,2,22
1048527296,894.0,161,20,2,13
1048533141,1958.0,161,26,1,37
1048534306,3122.0,36,51,2,39
1048537723,1586.0,161,27,2,28
1048540938,403.5,98,18,1,27
1048543314,1541.0,19,43,1,30
1048543726,1155.5,161,16,1,29
1048544415,9116.5,160,56,1,1
1048547254,5893.0,82,71,1,28
1048549354,953.0,161,18,1,34
1048551514,1035.5,161,26,1,21
1048554464,4363.5,12,75,2,33
1048555584,1897.0,18,32,1,27
1048556896,588.5,7,20,1,21
1048556943,1425.0,161,27,1,34
1048557650,4728.5,121,44,1,32
1048558329,1127.0,139,37,1,30
1048559276,669.0,161,16,2,25
1048559962,1024.0,148,20,1,26
1048561175,5577.5,111,67,2,33
1048562123,2345.0,161,25,2,31
1048564737,1240.0,161,20,2,22
1048565481,3853.0,161,50,2,1
1048567109,6159.0,21,94,2,1
1048569803,1972.5,161,32,2,29
1048570851,7013.0,161,43,1,1
1048572198,3227.5,98,67,2,32
1048572341,724.0,161,23,1,38
1048572615,712.0,161,17,1,32
1048572902,4181.0,161,30,1,15
1048573410,5301.0,87,88,2,1
1048575583,10982.0,50,142,2,1
1048575653,10730.5,51,139,2,1
1048576143,10170.0,13,117,1,1
1048578179,2506.0,161,26,1,39
1048580409,5420.0,141,56,1,1
1048584484,2341.0,156,38,1,28
1048590749,589.0,134,16,1,31
1048592826,733.0,160,20,1,28
1048596024,868.0,160,20,2,22
1048596606,555.5,160,18,2,26
1048597373,1305.5,160,26,2,21
1048598038,614.0,160,21,1,27
1048598097,4007.0,141,52,2,1
1048598701,992.0,160,22,2,27
1048600344,1363.0,160,25,1,30
1048600878,1152.5,160,23,2,24
1048601101,2051.0,160,24,2,26
1048602992,2415.0,37,69,2,28
1048603651,8126.0,160,50,2,1
1048604327,811.5,160,22,1,24
1048605779,1485.0,160,21,1,20
1048606593,701.0,160,17,2,26
1048606700,2189.0,155,39,2,24
1048608548,817.5,160,23,1,21
1048610142,927.5,160,18,2,37
1048610346,11219.49,93,145,2,33
1048612689,10219.5,144,90,2,1
1048613663,481.5,160,16,2,25
1048614160,907.5,160,25,1,48
1048616896,5366.5,66,111,2,1
1048648342,7953.0,160,42,2,1
1048654779,3748.5,63,57,1,1
1048658760,2612.0,39,51,1,25
1048659084,4228.0,117,52,1,1
1048659250,804.5,160,24,1,29
1048659379,1510.0,83,25,2,1
1048661182,7938.0,108,104,1,1
1048665044,582.0,160,21,1,28
1048667636,508.0,15,22,1,31
1048667883,4076.5,132,57,1,29
1048668438,486.0,160,15,1,23
1048671760,902.0,160,23,2,24
1048672556,1639.0,160,24,2,30
1048672900,497.0,160,18,2,35
1048673051,2317.0,160,31,2,34
1048673498,998.0,160,21,1,20
1048674337,1157.0,160,21,2,24
1048675968,7582.0,49,34,1,26
1048678242,1845.0,160,26,2,30
1048679137,7879.0,62,76,2,1
1048681464,1556.5,117,40,2,23
1048685333,616.5,154,21,2,26
1048686185,4856.0,135,69,1,1
1048689569,854.0,160,21,1,21
1048690227,4.0,160,2,1,39
1048690624,2065.0,160,19,1,46
1048691489,6153.5,144,60,1,1
1048691658,1881.0,160,21,2,27
1048693679,2518.0,160,26,2,25
1048694973,14923.5,14,64,2,47
1048695712,2474.0,160,26,2,37
1048696539,1137.0,160,19,1,34
1048697423,2916.0,160,31,2,24
1048698056,1273.0,160,27,1,22
1048699149,1952.0,160,26,2,33
1048699890,1700.0,160,25,2,21
1048701160,3737.0,82,68,2,1
1048701434,987.0,160,18,2,30
1048701962,11411.0,160,45,2,2
1048703181,1555.0,160,27,1,35
1048703451,6138.0,110,63,1,1
1048708288,15598.0,21,102,1,31
1048711322,17840.28,105,107,2,1
1048711511,1180.0,159,27,2,28
1048712216,8318.0,26,115,2,1
1048712477,2514.4800000000005,152,34,2,1
1048712680,1086.0,159,26,1,31
1048712717,688.0,159,22,1,22
1048712832,5245.360000000001,83,75,2,1
1048714152,3993.5,97,68,2,1
1048716307,871.0,159,20,2,23
1048716951,4068.5,74,53,2,1
1048717661,3936.0,74,62,1,1
1048719458,2178.0,159,22,2,24
1048719541,1096.5,159,24,1,29
1048721486,13839.0,159,42,2,1
1048724315,8454.0,35,134,2,1
1048724493,15280.0,159,30,2,1
1048724864,735.5,159,16,2,1
1048726934,1017.5,159,16,2,36
1048729581,1658.0,159,25,2,29
1048730634,1748.5,159,24,1,29
1048730939,885.0,159,17,1,26
1048731354,1100.5,159,19,2,22
1048733707,5688.5,98,97,2,1
1048733735,9872.5,157,74,1,29
1048734454,4719.0,155,65,2,37
1048734900,1893.0,159,29,2,33
1048736023,29980.0,159,28,2,1
1048736586,901.0,146,21,1,33
1048737246,3100.0,159,30,1,24
1048738866,1789.0,159,25,2,30
1048744390,611.0,159,15,1,26
1048745440,592.0,159,19,1,34
1048749811,1308.5,159,26,1,30
1048751475,1737.0,159,25,1,33
1048756062,4267.5,159,36,2,24
1048758043,1137.0,159,24,2,25
1048759147,1383.0,159,25,2,30
1048759512,1972.0,159,27,2,37
1048759578,951.0,159,21,1,29
1048760349,1146.0,159,24,2,36
1048762782,883.0,159,23,2,30
1048764588,1506.0,159,23,2,29
1048765606,581.0,159,17,1,27
1048766452,726.0,159,18,2,32
1048767323,1501.0,159,31,2,23
1048768860,1942.0,146,44,2,29
1048769839,1270.5,159,24,2,24
1048770296,7973.0,14,62,1,1
1048770629,3208.5,159,31,1,30
1048771369,983.0,159,20,1,51
1048771515,914.0,143,20,2,51
1048773482,5482.0,110,84,2,1
1048774655,2778.0,159,26,2,60
1048774761,1910.0,159,28,1,28
1048775458,1385.0,159,23,2,27
1048777347,864.0,159,24,1,51
1048777428,917.0,159,19,1,25
1048777726,5628.0,159,28,2,31
1048777821,1492.0,159,25,1,34
1048779642,678.5,159,21,1,27
1048780195,2918.0,6,21,1,29
1048782121,7976.5,37,81,2,1
1048787530,1731.0,158,23,2,34
1048788122,4070.0,70,80,2,1
1048788206,492.0,158,20,1,22
1048789376,2096.0,158,35,2,30
1048789425,889.0,35,18,2,26
1048789426,1146.0,158,21,2,31
1048789529,23267.16,102,279,1,21
1048790950,1240.0,62,31,2,44
1048791740,738.0,158,22,2,39
1048791808,1602.0,158,27,2,26
1048793198,1267.0,158,24,2,25
1048794295,984.0,158,15,2,49
1048794600,963.0,158,19,1,24
1048799816,1109.5,158,20,2,33
1048801352,996.5,158,20,2,35
1048802893,431.5,158,20,1,28
1048803034,957.5,158,24,1,32
1048803275,1566.0,158,22,2,33
1048804608,1094.0,158,22,2,37
1048804612,2788.5,17,41,2,1
1048808845,1578.0,157,26,2,25
1048810841,1219.0,143,36,2,23
1048811195,976.0,157,23,1,25
1048812215,4721.0,118,53,1,1
1048812329,630.0,157,17,2,28
1048813654,2189.0,157,27,2,29
1048813801,1992.5,157,29,2,35
1048815810,387.5,145,15,1,22
1048818258,6030.0,23,107,2,1
1048819092,8229.5,109,97,2,1
1048820082,4556.0,154,36,2,1
1048821975,1081.5,157,27,1,35
1048823292,2200.0,157,31,2,36
1048825061,1663.0,157,21,1,24
1048825341,9337.0,38,60,2,1
1048826119,642.0,157,12,2,34
1048828451,1110.0,157,24,1,23
1048830974,11387.0,145,76,1,34
1048831135,940.0,157,20,2,25
1048832352,834.0,157,19,1,27
1048832608,825.5,157,21,2,29
1048838482,1326.0,106,27,1,28
1048842940,2425.5,151,32,2,25
1048846000,927.0,157,23,2,32
1048846787,2925.5,73,55,1,44
1048848005,966.0,157,21,1,29
1048849192,1168.5,157,23,1,30
1048849216,537.0,157,16,1,30
1048849281,2332.5,157,27,1,17
1048853343,499.0,157,20,1,23
1048854187,777.5,157,24,1,25
1048855742,2248.0,147,35,2,25
1048856529,921.0,142,24,1,22
1048862729,1601.0,156,26,2,32
1048864884,1019.0,157,22,2,21
1048866191,838.0,153,18,1,24
1048867030,723.5,157,22,1,23
1048868249,10706.0,118,91,2,1
1048875493,1073.0,156,27,2,30
1048879485,549.0,156,17,1,26
1048879904,1448.5,53,44,1,40
1048881812,2144.0,156,26,1,31
1048883909,1121.0,156,21,2,21
1048884768,1180.0,156,26,1,39
1048886394,7160.5,70,68,2,1
1048887536,825.0,48,27,1,24
1048888219,2698.5,156,25,1,19
1048888227,1056.0,156,22,1,22
1048888265,2941.0,156,29,2,1
1048888983,4963.5,156,46,2,1
1048891824,1236.0,156,24,1,28
1048893598,573.5,156,15,1,24
1048893830,6845.5,156,55,2,1
1048900848,726.0,156,17,1,26
1048905317,1156.0,156,19,2,34
1048905550,532.0,156,18,1,25
1048906100,733.5,156,20,1,39
1048906395,964.0,72,19,2,44
1048906408,1581.0,61,26,2,25
1048907675,1189.0,156,25,2,19
1048910356,2597.0,156,28,2,31
1048911073,4529.0,36,59,2,1
1048912800,2302.0,6,22,2,32
1048912932,882.0,144,22,1,28
1048914993,1403.0,156,20,1,32
1048915805,1365.0,156,22,1,46
1048915947,7086.0,152,82,2,32
1048916637,3225.0,125,46,2,1
1048917513,523.0,156,20,1,19
1048917619,1771.0,156,28,2,29
1048919313,9798.0,152,64,2,1
1048921369,7343.0,17,78,2,1
1048922119,937.5,156,21,2,33
1048925641,742.0,156,19,1,27
1048925693,1970.0,156,30,1,37
1048925737,781.5,156,21,2,21
1048927598,7265.5,10,83,2,1
1048928573,2220.0,156,24,2,25
1048928924,1156.5,156,26,2,21
1048931990,3292.0,148,43,2,35
1048933547,948.0,156,23,2,37
1048934232,1613.5,128,28,2,27
1048934336,2135.0,156,34,2,37
1048935054,5785.0,153,55,2,1
1048937443,1130.0,156,21,2,35
1048937672,3734.0,144,54,1,1
1048939000,1074.0,156,26,1,21
1048939154,1516.0,156,24,2,29
1048939431,561.0,156,19,1,25
1048939753,29692.0,74,109,1,1
1048940194,5765.0,156,37,2,1
1048943317,1842.0,156,28,1,31
1048945591,427.0,156,15,1,37
1048945862,1313.0,156,22,1,59
1048945876,12066.0,156,37,2,1
1048946428,1235.5,131,24,1,42
1048946739,763.5,156,20,2,25
1048958460,1399.0,7,28,2,27
1048959273,441.5,155,19,1,24
1048959916,492.0,155,13,2,23
1048962407,1328.5,155,20,1,33
1048962593,564.0,69,16,2,26
1048962896,1367.0,155,23,1,33
1048963135,534.0,9,25,1,43
1048963263,854.0,155,24,1,24
1048963819,1481.5,155,27,1,23
1048964467,2193.0,155,23,2,29
1048965180,4541.0,5,72,1,1
1048965623,3480.0,144,27,1,1
1048965944,2232.0,151,34,2,37
1048966587,710.0,155,20,2,35
1048967810,3581.0,155,35,2,1
1048967857,10824.0,151,56,1,1
1048968478,905.0,155,20,1,27
1048968681,792.0,155,16,1,22
1048968785,675.0,155,15,2,24
1048971683,1829.0,155,26,2,29
1048971790,1338.0,155,20,1,39
1048973779,641.5,155,20,2,28
1048974555,1337.5,3,43,1,27
1048975339,568.0,155,18,2,54
1048975620,7753.0,64,71,2,1
1048976777,8253.0,127,74,1,41
1048976927,1091.0,155,26,2,34
1048978372,2829.0,42,47,2,37
1048981900,2612.0,155,29,2,30
1048982726,9711.0,155,60,2,44
1048993755,1500.0,155,19,2,34
1048993888,6192.5,47,67,2,32
1048995745,1392.5,34,47,2,34
1049000574,846.5,155,23,1,24
1049000649,3223.5,19,78,1,36
1049003313,912.5,155,23,1,24
1049004877,1370.0,155,28,1,24
1049007474,863.5,155,20,2,21
1049007859,1121.0,155,26,2,20
1049008030,1497.0,155,25,2,30
1049010716,1976.0,155,29,2,1
1049013561,3381.0,155,34,1,28
1049014493,2072.0,155,29,1,29
1049022039,2660.0,112,52,2,28
1049022977,1659.0,155,22,2,24
1049024629,1293.0,155,21,2,32
1049027679,1375.0,155,34,2,33
1049030009,4290.0,142,49,1,1
1049032331,858.5,155,20,2,26
1049032744,2067.45,155,27,2,27
1049034103,736.5,155,20,2,27
1049035816,1280.0,4,44,1,20
1049036438,2475.0,155,23,2,36
1049036591,1175.5,155,25,1,25
1049037098,2259.0,155,25,1,29
1049039246,11936.0,155,34,2,1
1049039386,1252.5,155,23,2,11
1049039624,3751.0,155,38,2,1
1049039948,824.5,155,21,1,19
1049040997,11064.0,114,70,1,1
1049041074,1357.0,18,27,2,19
1049041676,1654.0,155,25,2,37
1049042485,899.5,155,22,1,30
1049042888,7778.0,126,59,2,1
1049044690,1818.0,152,22,2,27
1049046138,18115.5,136,81,1,25
1049048990,2311.0,154,24,2,1
1049050468,612.5,65,20,2,35
1049051351,14834.0,133,116,1,1
1049052147,3583.5,103,51,1,31
1049052862,3534.5,41,52,1,28
1049055115,1692.0,154,22,1,31
1049061752,379.0,147,16,1,26
1049070071,760.0,154,19,1,31
1049070628,757.5,154,18,1,25
1049071929,1556.0,154,28,1,39
1049072188,2109.0,154,24,1,37
1049072341,873.0,154,25,1,26
1049072695,531.5,154,19,1,29
1049073954,787.5,154,19,1,31
1049079452,1399.0,154,22,1,6
1049079499,13956.0,2,114,2,1
1049079520,1168.0,154,20,1,27
1049082950,1543.0,154,22,1,62
1049083703,1640.0,154,24,1,20
1049083969,411.0,154,19,2,28
1049084091,1478.5,154,27,2,31
1049084590,573.0,38,22,1,31
1049085892,5730.0,154,32,1,43
1049088340,7222.0,8,71,2,1
1049096043,10126.0,139,63,1,1
1049098972,9866.0,153,59,2,1
1049100260,40.0,154,2,2,33
1049101890,5470.0,154,33,2,37
1049102803,982.0,154,23,2,28
1049105734,9509.0,140,56,1,1
1049107198,3362.0,124,49,2,39
1049108423,1871.0,154,28,2,33
1049108707,796.0,154,19,2,31
1049110357,1863.0,154,24,1,29
1049111488,2058.5,141,25,2,32
1049115084,2755.0,59,52,1,29
1049115775,759.5,154,22,2,35
1049119047,2105.0,154,28,2,38
1049122816,2312.0,154,40,2,1
1049124741,4317.0,154,56,1,1
1049126696,7874.0,145,77,1,1
1049127325,879.0,154,18,1,25
1049127430,1221.0,154,24,1,24
1049127626,1380.0,154,23,1,33
1049127653,835.5,100,25,2,37
1049130261,6768.0,55,56,2,1
1049131832,3022.0,141,29,2,35
1049132161,2004.0,140,30,1,26
1049132776,1905.0,154,26,1,27
1049133608,10189.0,154,35,2,1
1049134779,2517.0,154,30,1,34
1049136164,1021.0,154,24,2,26
1049138848,1508.0,154,25,2,26
1049139252,4311.5,91,62,2,31
1049140193,25745.0,13,126,2,29
1049143011,8483.869999999999,154,36,2,28
1049143241,6065.0,96,98,2,1
1049144179,7468.0,154,27,2,1
1049144319,895.0,154,20,1,26
1049144480,9201.5,14,151,1,1
1049145100,3866.0,111,54,1,1
1049145441,1590.0,154,25,1,25
1049145595,3696.0,28,66,2,1
1049146287,1871.0,154,26,2,28
1049147520,1645.0,154,22,1,40
1049148142,1068.0,154,24,1,29
1049148687,858.0,154,22,2,21
1049148753,1316.0,154,25,2,23
1049148919,3774.0,154,32,1,34
1049150171,2356.0,154,27,2,25
1049150438,603.0,154,15,1,23
1049156687,1183.5,153,25,2,39
1049161907,3933.0,25,66,2,1
1049162762,11891.0,77,90,2,1
1049163906,3522.0,150,56,1,31
1049164538,975.5,153,23,2,28
1049164618,656.0,153,22,2,28
1049166970,773.5,108,21,1,24
1049169577,1741.5,37,43,2,29
1049170371,759.5,153,24,1,26
1049172587,1730.5,33,23,1,19
1049175566,821.0,153,19,1,29
1049176618,1860.0,153,30,1,39
1049177029,1023.0,153,22,2,43
1049180244,1297.5,153,25,2,25
1049180338,823.0,153,18,1,47
1049180513,861.0,153,19,2,37
1049183968,10388.0,119,104,2,1
1049185209,990.0,153,25,2,31
1049187050,7089.0,153,45,2,1
1049192354,1748.0,153,22,1,28
1049195859,1596.0,153,26,1,41
1049196005,906.0,153,25,1,27
1049197161,3753.0,153,38,1,1
1049198094,4212.0,131,54,2,1
1049200778,1719.0,152,35,2,24
1049204032,318.5,153,17,2,27
1049204260,577.5,153,20,1,24
1049204288,1082.5,153,21,2,34
1049204361,3437.5,27,57,2,18
1049205797,1523.5,153,28,2,28
1049207399,949.0,153,26,2,33
1049207461,495.0,153,15,1,24
1049207755,1570.07,153,25,2,41
1049210577,679.0,153,13,2,18
1049218967,1722.0,153,24,1,33
1049219681,18621.0,34,161,2,1
1049219951,1979.0,146,42,2,51
1049222053,7599.0,150,53,1,1
1049225623,616.0,153,19,1,33
1049230415,1634.0,153,21,1,45
1049230721,13323.0,153,32,1,1
1049232059,3225.0,83,53,2,1
1049233301,3453.0,153,40,2,1
1049234348,673.5,153,18,1,37
1049243385,733.0,153,22,2,29
1049244300,2052.0,153,26,2,30
1049247677,3549.5,14,58,2,40
1049249345,1160.0,153,23,2,27
1049250725,840.5,34,24,1,28
1049253366,1045.0,153,25,2,34
1049253814,2036.0,153,24,1,23
1049256042,5288.0,64,65,1,1
1049257489,3723.0,70,75,2,31
1049258527,22957.0,21,96,2,1
1049259299,16215.0,153,23,1,1
1049259636,1249.0,153,22,2,37
1049260308,8621.5,98,62,2,1
1049260831,3139.0,153,24,1,37
1049261275,19758.0,20,194,1,46
1049262174,8960.0,153,38,2,1
1049264236,5202.5,141,99,2,26
1049264237,2300.0,153,30,1,37
1049266145,5203.0,85,61,1,1
1049267210,305.0,153,16,2,23
1049272789,5971.5,84,89,2,1
1049275403,13748.0,135,105,2,1
1049276590,3368.0,21,32,2,32
1049278590,439.0,152,18,2,20
1049283052,1902.5,152,31,2,39
1049283298,742.0,152,22,2,32
1049284041,1177.0,152,29,2,28
1049286672,1092.0,152,24,1,23
1049286697,984.0,152,26,2,31
1049287069,3153.0,152,27,2,66
1049287731,575.0,152,23,1,23
1049289127,986.0,99,21,1,27
1049289395,1990.0,149,31,2,25
1049292113,420.0,152,20,1,27
1049292215,1379.0,152,16,1,28
1049292516,1296.0,152,22,2,13
1049293918,935.5,152,22,1,40
1049297414,1840.0,41,52,1,26
1049299227,3944.0,6,65,1,1
1049299295,932.0,152,24,2,22
1049299936,444.0,152,16,1,24
1049310215,16791.94,76,147,1,1
1049312495,738.0,152,20,1,26
1049316823,732.0,152,21,1,45
1049318684,4659.5,34,64,2,1
1049325005,2170.0,152,26,1,31
1049326566,2605.0,152,27,2,26
1049327666,2699.5,152,30,1,40
1049328023,9621.5,134,98,2,1
1049328048,3285.0,152,34,1,31
1049328608,3262.0,152,26,1,37
1049328760,5231.0,133,67,1,1
1049329771,1350.5,152,27,2,21
1049333081,13575.5,111,112,2,1
1049333856,1966.0,152,25,1,33
1049335638,544.0,152,22,1,21
1049336729,9294.0,152,31,2,38
1049337354,2557.0,35,48,2,37
1049337737,5672.5,98,80,2,1
1049338076,400.0,144,17,2,24
1049339013,3792.0,152,27,2,33
1049340502,1569.0,152,25,2,21
1049340670,919.0,152,22,1,23
1049342502,4984.0,100,60,2,1
1049342618,2607.5,33,85,2,1
1049349132,4949.0,7,73,2,1
1049354542,1975.5,111,29,2,32
1049359127,2275.0,142,51,2,33
1049361387,4449.5,98,45,1,1
1049362783,984.0,80,27,2,31
1049368501,713.0,152,16,2,29
1049369573,919.0,75,16,2,36
1049369603,2781.0,152,22,1,23
1049369879,6228.0,121,59,2,1
1049371936,717.5,152,20,1,25
1049372096,1743.5,152,24,1,32
1049373695,614.5,152,22,1,37
1049374220,14937.0,65,133,2,1
1049374658,2111.0,140,30,2,31
1049374956,6452.0,94,93,2,28
1049375327,3552.5,33,98,1,33
1049376198,1578.0,94,24,1,34
1049377492,3820.5,34,75,1,32
1049378791,966.0,152,21,1,18
1049379814,727.5,152,18,2,31
1049380967,8260.0,132,81,2,1
1049382483,2784.0,72,65,2,28
1049388046,6590.5,116,77,2,1
1049390225,362.0,13,17,1,27
1049392141,8923.0,141,63,2,2
1049396016,501.5,151,14,2,30
1049398423,1760.0,151,26,2,23
1049399619,2419.0,151,30,2,23
1049399794,1438.0,151,21,1,21
1049403100,961.0,151,28,2,39
1049404222,543.5,151,20,1,22
1049404256,902.0,151,21,1,26
1049404608,1147.0,151,19,2,26
1049406773,2685.0,151,30,2,27
1049407361,5227.5,99,88,2,1
1049408439,19646.0,65,118,2,32
1049409325,574.0,151,18,1,23
1049410101,878.0,151,15,1,30
1049412533,981.0,151,24,1,25
1049413873,553.5,151,18,1,35
1049414428,870.5,151,19,2,23
1049415284,5385.0,116,71,2,1
1049419553,1848.5,151,29,2,50
1049420673,1040.0,151,17,1,24
1049439602,1314.0,151,22,2,58
1049443496,4586.0,88,50,2,1
