会员编号,money,recent,frequency,sex,age
1038726363,696.0,19,25,1,42
1038726656,1644.0,19,22,2,37
1038726961,888.5,19,20,1,29
1038726962,644.0,19,18,2,27
1038727117,960.0,19,16,1,30
1038727882,538.0,19,17,1,20
1038728110,852.0,19,23,1,31
1038728161,427.0,19,18,2,36
1038728307,678.0,19,21,2,37
1038729242,2128.5,19,27,1,26
1038729251,1518.0,19,27,2,34
1038729319,1961.5,19,28,2,37
1038729567,1833.0,19,31,1,43
1038729568,860.0,19,22,1,33
1038729661,1099.0,19,19,2,37
1038730066,597.0,19,19,1,31
1038730086,787.0,19,13,1,33
1038730353,1023.0,19,15,2,28
1038730587,725.0,19,18,2,23
1038730687,1676.0,19,28,1,36
1038730794,3028.0,19,31,2,31
1038732031,1487.5,19,29,1,31
1038732585,1638.0,19,27,1,20
1038734337,5997.0,19,39,1,30
1038734465,20387.0,19,89,2,2
1038735034,1972.5,19,32,2,25
1038735284,770.0,19,20,1,23
1038748895,762.5,18,20,1,37
1038749914,1469.0,18,22,2,27
1038750418,1473.0,18,25,1,28
1038750464,776.0,1,22,1,28
1038751060,3094.0,11,43,2,9
1038751789,1058.0,18,24,1,42
1038752474,1079.0,18,17,2,34
1038752613,4785.0,12,51,2,2
1038754823,585.0,18,14,2,34
1038756033,1400.0,18,24,2,25
1038756135,505.0,18,19,2,35
1038756182,1341.0,18,23,2,28
1038756334,376.0,18,16,1,28
1038757685,674.0,18,20,1,34
1038760324,690.0,18,18,2,36
1038761168,1337.0,18,22,2,30
1038761438,891.5,18,19,1,33
1038761538,754.5,18,23,2,20
1038761804,1692.0,18,18,2,22
1038762197,1118.0,18,24,2,42
1038762214,923.5,18,21,2,28
1038777466,649.5,17,22,1,28
1038777475,654.0,17,18,1,29
1038777648,3103.0,1,27,1,40
1038777693,549.0,4,21,2,26
1038777716,930.0,10,18,1,35
1038777830,1228.0,3,26,1,43
1038777945,1280.5,11,23,2,31
1038778514,820.5,18,18,2,29
1038778968,428.0,9,18,1,31
1038780600,1037.5,16,24,1,26
1038780813,1023.5,2,20,1,27
1038781170,1454.0,18,25,1,36
1038781711,434.0,1,17,1,28
1038781818,1212.0,9,22,1,32
1038782221,817.5,18,22,1,34
1038782259,1177.0,18,21,1,23
1038783517,202.0,18,13,2,37
1038784119,640.0,18,13,1,34
1038786393,715.0,18,22,1,29
1038786672,1068.0,18,15,1,32
1038787258,2121.0,18,21,1,32
1038787369,994.0,18,28,1,18
1038787749,1184.0,18,22,1,2
1038789297,1293.0,18,24,2,41
1038789708,1077.0,17,23,1,27
1038792144,5993.0,7,59,2,40
1038792362,1193.0,2,23,1,28
1038793209,643.0,18,21,1,31
1038794243,589.0,18,18,2,34
1038794299,1235.0,18,24,1,29
1038795351,516.0,18,21,1,31
1038795653,809.5,18,20,1,34
1038796359,447.5,18,17,2,37
1038797244,1428.5,18,25,2,48
1038797555,2149.0,18,21,1,41
1038801350,1378.0,18,25,1,37
1038801932,1484.0,18,20,2,35
1038802439,859.0,18,20,1,29
1038803145,685.0,18,22,1,25
1038803205,1052.0,18,23,2,32
1038803443,1434.0,18,25,1,35
1038803767,872.0,18,20,2,40
1038804447,731.0,18,21,2,43
1038804495,815.0,18,25,1,33
1038804635,1525.0,18,20,1,37
1038804888,2574.0,18,28,2,34
1038804915,1101.5,18,22,2,29
1038805053,1446.0,18,23,1,31
1038805571,1010.0,18,24,2,15
1038806332,955.5,18,22,1,34
1038806852,820.0,18,23,2,24
1038807554,833.0,18,21,2,34
1038807617,1066.0,18,23,2,34
1038808120,1134.0,18,25,1,19
1038809179,1083.0,18,25,1,25
1038809321,2680.0,18,35,1,45
1038809405,478.0,18,15,1,46
1038809434,2026.5,18,26,2,27
1038809603,1370.5,18,18,1,16
1038809705,800.0,18,20,1,37
1038809762,828.5,18,18,1,28
1038809839,2673.5,16,32,1,35
1038809886,911.0,18,19,2,34
1038810016,1039.0,18,17,2,35
1038810220,1109.0,18,25,2,34
1038810667,2419.0,18,31,1,41
1038810737,785.0,18,23,1,30
1038811036,767.0,18,20,2,21
1038811185,1125.0,18,23,2,37
1038811506,2122.0,18,27,1,30
1038811824,2525.0,18,28,1,28
1038813016,1791.0,18,24,1,38
1038813332,1728.0,18,30,1,30
1038813356,1189.5,18,20,1,33
1038815111,2369.0,18,30,2,31
1038815649,1581.0,18,28,1,36
1038815933,1915.0,18,24,2,51
1038816595,1282.0,18,26,2,36
1038816646,3355.0,18,27,1,34
1038816977,867.0,18,22,1,41
1038816984,1140.0,18,23,1,25
1038817351,910.0,18,16,1,28
1038817407,1504.0,18,25,1,29
1038817447,2217.0,18,29,1,39
1038817489,2377.0,18,34,2,33
1038817829,1192.0,12,29,1,25
1038817986,789.0,18,19,1,28
1038818133,1670.0,18,29,2,34
1038818752,899.0,18,26,2,37
1038819112,1369.0,18,23,1,33
1038819348,2727.5,18,52,2,1
1038819383,5754.0,18,55,2,2
1038819902,672.0,18,18,2,20
1038820030,336.0,18,15,2,30
1038820129,2125.5,18,30,2,38
1038820434,876.0,18,27,1,42
1038821185,2266.0,18,29,2,43
1038821354,1607.0,18,24,2,31
1038821723,2402.0,18,24,2,25
1038821795,558.5,18,21,2,26
1038821828,559.0,18,23,2,27
1038821848,965.0,18,27,1,52
1038822204,8913.0,18,36,2,56
1038822832,793.0,18,19,2,40
1038823226,9510.0,18,92,2,1
1038823661,697.0,18,17,1,27
1038823764,4366.0,18,31,2,2
1038823927,1740.5,8,22,2,24
1038823998,1081.0,7,35,2,32
1038824000,1475.0,18,26,1,35
1038824213,1402.0,18,17,1,36
1038825147,1171.0,18,24,1,32
1038825162,594.5,18,17,2,26
1038825659,1540.0,18,27,2,32
1038825705,1576.0,18,18,2,37
1038825798,1169.5,18,21,2,34
1038825948,1515.5,18,21,2,36
1038826029,1648.0,18,22,2,43
1038826255,511.5,18,19,2,29
1038826303,869.5,18,19,1,43
1038826728,1271.5,18,24,2,41
1038826774,875.5,18,20,1,50
1038826800,1074.0,18,20,2,36
1038826989,2886.0,18,28,1,26
1038827155,1256.0,18,25,2,40
1038827888,3213.5,18,35,2,2
1038828822,968.0,18,22,1,31
1038835208,672.0,18,22,1,40
1038835677,576.5,18,22,2,31
1038836261,594.0,18,19,2,34
1038836462,517.0,18,19,2,29
1038836873,4377.0,18,34,1,31
1038837081,1361.5,18,25,2,20
1038837240,914.0,18,20,1,45
1038837439,485.5,18,19,2,22
1038838761,1098.5,18,24,1,28
1038841016,1979.5,18,28,1,21
1038842410,1344.0,13,23,1,26
1038844724,2468.0,11,30,1,33
1038845120,1396.0,11,22,1,39
1038847236,1393.0,17,20,2,34
1038851139,752.0,17,20,2,25
1038852853,1543.0,17,20,1,29
1038854263,1926.0,17,29,1,41
1038855241,1981.5,17,28,2,46
1038857285,948.5,17,19,1,23
1038857645,689.0,17,17,1,31
1038858290,1671.0,17,27,1,31
1038859054,632.0,17,16,1,33
1038859348,1984.0,17,23,1,23
1038860946,4669.5,17,32,2,33
1038861110,577.0,17,19,2,19
1038861854,1442.5,17,22,1,39
1038862886,602.5,17,22,2,26
1038862919,1258.0,12,30,1,30
1038863585,1739.0,17,26,1,27
1038864156,499.0,17,19,1,25
1038864278,533.5,17,20,2,27
1038864705,978.05,7,21,1,21
1038865197,809.0,17,21,2,27
1038865755,632.0,17,19,2,38
1038866249,706.0,17,17,2,36
1038866354,1512.5,17,25,2,29
1038866420,481.5,17,18,1,28
1038866634,1600.0,17,22,2,40
1038866636,5478.0,2,38,1,2
1038866862,1053.0,17,22,1,39
1038867210,381.0,17,18,2,27
1038868662,1042.0,17,21,2,34
1038868842,2274.0,17,27,2,28
1038868999,874.0,17,20,2,37
1038869241,675.0,17,23,1,27
1038869360,422.0,17,17,1,59
1038869755,1215.0,8,43,1,24
1038870079,1490.0,17,28,1,37
1038870514,687.0,17,19,1,26
1038870869,399.5,17,16,2,33
1038871088,2099.0,17,28,2,47
1038871290,627.0,17,22,1,39
1038871293,2624.0,17,34,1,42
1038872415,1927.5,17,29,1,23
1038872448,6787.0,17,61,2,2
1038873143,2965.0,16,25,2,30
1038873354,706.0,17,18,2,24
1038873419,693.0,17,21,2,27
1038873852,2609.0,17,28,2,23
1038874279,837.0,17,25,2,18
1038874806,1261.5,17,27,2,26
1038874973,593.0,17,19,1,37
1038874992,1020.5,17,24,2,34
1038875435,1402.0,17,25,2,38
1038875778,820.0,17,18,2,31
1038876284,867.0,17,23,2,41
1038876319,737.5,17,23,1,31
1038877777,921.0,17,23,2,33
1038877948,598.0,17,19,1,23
1038878289,940.0,17,20,2,33
1038878360,759.5,17,15,2,27
1038878453,1205.5,17,21,1,32
1038885083,590.0,17,20,2,26
1038890469,637.0,17,19,1,30
1038890631,633.0,17,20,1,33
1038891032,787.5,17,19,2,23
1038891678,1271.0,17,24,1,46
1038891775,996.0,17,19,2,34
1038892516,483.5,17,18,2,33
1038895722,495.0,17,22,1,28
1038899649,2258.5,12,37,2,25
1038899660,1507.0,17,27,2,20
1038902702,460.0,17,21,1,32
1038903545,736.0,17,24,2,33
1038905235,1905.0,17,25,2,34
1038910481,344.0,17,20,1,27
1038910580,1507.0,17,24,2,40
1038911979,606.0,17,19,1,43
1038912204,492.0,17,19,2,44
1038913124,1122.5,17,21,2,31
1038913155,1674.0,17,27,2,5
1038913870,2172.0,17,30,1,38
1038914766,1231.5,17,26,1,25
1038915424,572.0,17,18,2,28
1038915431,390.0,17,20,2,16
1038915753,522.0,17,19,2,26
1038915969,2041.0,17,29,1,33
1038916922,1577.0,17,26,1,37
1038917157,516.0,17,19,2,31
1038918171,895.5,17,23,1,31
1038918379,1476.0,17,24,2,25
1038919537,2893.0,17,27,2,25
1038920328,576.0,17,19,1,37
1038921430,2620.0,17,28,1,56
1038922170,1488.0,17,24,2,41
1038923631,981.0,17,25,2,36
1038924450,2202.5,17,27,2,29
1038924985,768.5,17,16,2,30
1038925265,908.5,17,20,1,24
1038925468,945.0,17,17,2,31
1038925996,1203.5,17,25,1,40
1038926513,2157.0,17,23,2,33
1038926965,970.0,17,21,1,52
1038928254,1540.0,17,26,1,37
1038928524,809.5,17,21,1,27
1038929516,2811.0,17,35,2,33
1038929570,1178.0,17,25,1,37
1038929591,1984.5,17,30,2,37
1038931021,1417.5,17,28,2,31
1038931339,1538.5,17,28,2,37
1038932017,920.0,17,22,2,28
1038932544,1480.0,17,29,1,25
1038933114,2848.0,17,24,2,29
1038933820,1006.0,17,19,1,29
1038933934,417.0,17,15,2,30
1038934111,731.0,17,24,2,22
1038934470,2230.0,17,29,1,42
1038934604,1303.0,17,23,2,23
1038934821,1530.0,17,24,1,28
1038934889,1137.0,17,25,2,25
1038935048,1399.0,17,21,1,28
1038935511,1439.5,17,25,2,25
1038935516,1481.5,17,22,2,43
1038935625,919.0,17,24,2,53
1038936154,1154.0,17,25,2,27
1038937159,2325.0,17,28,1,33
1038937471,4522.0,17,31,2,29
1038937983,882.5,17,19,2,32
1038938115,617.0,17,19,2,24
1038938375,1626.0,17,22,2,24
1038939848,872.5,17,23,2,44
1038939857,886.0,17,18,1,25
1038940816,532.0,17,14,1,32
1038940827,872.5,17,25,1,45
1038941035,718.0,17,19,1,22
1038941070,1230.0,17,25,1,50
1038941178,1870.0,17,29,2,37
1038941193,677.0,17,18,2,25
1038941220,795.5,17,26,1,35
1038941222,927.0,17,20,2,30
1038942379,934.0,17,20,2,24
1038942545,989.0,17,20,1,27
1038942766,1732.0,17,25,1,36
1038943271,1238.0,17,28,1,35
1038943508,1386.0,17,22,2,26
1038944193,472.0,17,16,2,25
1038944234,436.0,8,16,1,26
1038945906,509.5,17,18,2,31
1038946059,694.0,17,16,1,21
1038946061,1019.0,17,23,1,47
1038946676,1713.0,17,28,2,22
1038946800,20.0,17,2,1,31
1038947564,1979.5,17,32,2,28
1038947598,3177.0,7,48,2,34
1038948054,925.5,17,21,2,47
1038948185,1987.0,17,27,2,32
1038948336,1099.0,17,25,1,26
1038948592,3708.5,6,51,1,28
1038949817,712.0,17,16,2,49
1038950880,922.0,17,21,1,66
1038951417,1362.5,17,25,2,29
1038951658,1626.5,17,24,1,44
1038951697,748.0,17,19,2,34
1038952198,1881.0,17,27,1,31
1038952505,1683.0,17,26,2,23
1038952634,1384.0,17,25,1,37
1038952658,2548.0,17,19,2,32
1038952690,2121.0,17,28,2,33
1038952714,818.0,17,22,2,34
1038952964,2278.5,17,25,1,29
1038953125,558.0,17,15,2,29
1038953429,1015.5,17,22,2,24
1038953796,1454.0,17,26,2,60
1038954580,591.0,17,18,2,23
1038955369,1115.0,17,26,2,29
1038956078,3058.0,17,29,2,28
1038956150,577.0,17,21,2,25
1038956265,914.0,17,25,2,36
1038956484,2237.0,17,26,2,21
1038956546,1662.0,17,27,2,31
1038957729,750.5,17,19,1,34
1038959193,1825.0,17,28,1,37
1038959390,1919.0,17,30,2,42
1038970411,980.0,16,27,2,31
1038971274,638.0,16,20,2,31
1038972324,715.5,16,20,2,39
1038973860,931.0,16,23,1,36
1038975065,2042.0,16,28,1,50
1038977172,424.5,16,19,1,27
1038977261,762.0,16,20,1,34
1038979692,5242.0,16,32,1,13
1038979873,366.5,16,14,2,37
1038981871,1160.0,16,20,1,26
1038981953,548.0,16,19,1,20
1038982197,1802.0,16,24,1,55
1038982600,1276.0,16,20,2,24
1038983911,800.0,16,20,1,33
1038984478,908.5,16,21,1,36
1038984492,1002.0,16,19,1,27
1038985061,1073.5,16,23,1,23
1038985639,771.0,16,23,2,37
1038985774,1339.5,16,28,2,39
1038986697,529.5,16,21,2,27
1038987248,1516.5,16,24,1,58
1038987356,2157.0,16,25,2,38
1038987461,1391.0,16,22,2,29
1038987629,708.0,16,17,1,30
1038987931,929.5,16,19,1,25
1038987990,1045.5,16,19,2,30
1038988497,1220.0,16,20,2,43
1038988515,3743.5,12,42,2,40
1038989612,1092.0,16,20,1,41
1038989984,3827.0,15,50,2,25
1038990310,1634.0,16,16,2,28
1038990764,624.0,16,21,2,26
1038991143,2270.0,16,25,1,68
1038991321,1195.0,16,24,1,34
1038993106,1358.0,16,22,2,36
1038993616,1556.0,16,23,2,34
1038994053,297.0,16,13,2,36
1038994567,2092.0,16,26,2,21
1038994644,1669.0,16,28,1,28
1038994649,519.0,16,23,1,32
1038995950,1713.5,16,33,1,25
1038996340,960.0,16,22,1,39
1038997275,524.0,16,18,2,22
1038997965,2053.5,16,25,1,23
1038998032,3019.0,16,28,2,32
1038998242,1812.5,16,30,2,31
1038998876,621.5,16,21,2,36
1038999321,2162.0,16,30,2,31
1038999586,604.5,16,21,1,22
1039000380,2438.0,1,44,2,48
1039009025,1122.0,16,17,1,21
1039016138,452.0,16,14,2,34
1039018151,765.5,16,19,2,25
1039018970,2851.0,16,26,2,26
1039020596,282.0,16,12,2,33
1039020877,936.5,16,24,1,24
1039022305,1358.0,16,23,1,31
1039023363,1916.0,16,25,1,39
1039023654,914.0,16,20,2,32
1039025630,1255.5,16,24,2,28
1039026208,1483.0,16,28,2,43
1039026758,2272.0,16,28,2,50
1039027608,2019.0,16,23,1,37
1039028997,748.0,16,23,2,23
1039029180,2063.0,16,32,2,28
1039030279,802.0,16,19,1,13
1039031017,600.0,16,20,1,31
1039031096,3162.0,16,26,1,33
1039031528,1145.0,16,24,1,37
1039032175,1071.0,16,22,1,27
1039032231,681.5,16,18,2,32
1039032433,594.0,16,20,2,30
1039032933,510.0,16,20,2,35
1039033087,2651.0,16,33,1,38
1039033623,1928.0,16,28,1,39
1039034286,1484.0,16,26,2,50
1039034484,1812.0,16,28,2,50
1039035041,1719.5,16,22,1,33
1039035117,532.0,16,19,2,35
1039036150,1073.0,16,21,1,42
1039036227,533.5,16,18,2,33
1039037048,487.0,16,16,1,65
1039037663,2097.5,16,25,1,48
1039037697,839.5,16,23,2,19
1039038543,830.0,16,16,1,33
1039038653,383.0,16,19,2,32
1039038687,857.0,6,21,2,36
1039039012,1470.0,16,26,1,51
1039040792,827.0,16,21,1,36
1039040950,888.0,16,23,1,29
1039041152,568.0,16,15,1,27
1039041384,923.0,16,21,2,37
1039041849,1320.0,16,26,2,42
1039041909,1248.0,16,27,2,38
1039042199,1262.0,16,23,1,26
1039042593,1479.0,16,27,1,29
1039043025,369.0,16,20,2,27
1039043229,1597.0,16,22,1,29
1039043528,2153.0,16,26,2,23
1039044486,1062.0,16,23,1,28
1039044660,613.5,16,23,2,24
1039045384,301.0,16,17,1,21
1039046551,1250.0,16,22,1,38
1039046607,602.0,16,20,1,28
1039047286,538.0,16,23,1,31
1039047872,1057.0,16,24,1,47
1039048133,2291.0,16,25,1,37
1039048472,1274.0,16,22,1,39
1039048586,1760.0,16,26,2,29
1039048658,2918.0,16,31,1,24
1039048809,380.5,6,12,1,22
1039049026,634.0,16,20,1,33
1039049238,383.5,16,14,2,21
1039049666,439.0,16,17,1,24
1039049846,692.5,16,19,2,43
1039049850,1245.5,16,19,2,27
1039049989,1212.0,16,21,2,33
1039050116,3650.0,16,34,1,41
1039050579,3200.0,16,32,2,33
1039050823,1178.0,16,26,1,30
1039050899,855.0,16,22,2,34
1039051088,714.0,16,17,2,25
1039051583,2037.5,16,25,2,37
1039051925,1812.0,16,32,1,39
1039052406,1583.0,16,23,2,24
1039052819,1384.0,16,25,1,31
1039053457,377.0,16,11,2,44
1039053973,949.5,16,17,2,40
1039053996,747.5,16,22,2,42
1039054065,2916.0,16,32,2,34
1039054436,2441.0,16,29,1,38
1039054949,2872.0,16,32,2,26
1039060465,1163.0,16,18,2,34
1039060520,602.5,16,18,1,23
1039079841,768.5,16,22,1,36
1039103314,1385.0,16,24,1,28
1039117196,2700.0,16,32,1,27
1039117310,1189.0,16,21,1,27
1039117491,1403.5,16,26,2,39
1039118089,953.5,16,21,1,27
1039118607,2002.5,16,20,1,29
1039118919,4418.5,16,31,2,41
1039119794,737.0,16,25,2,41
1039120080,527.5,16,17,2,38
1039121774,2643.0,16,27,2,28
1039977522,2542.0,15,32,2,44
1039979262,578.5,15,17,2,21
1039979360,1257.0,15,22,2,28
1039980482,859.0,9,17,1,20
1039981424,1005.0,15,20,1,28
1039981950,337.5,15,16,1,24
1039982260,2131.5,15,32,1,51
1039984344,1667.0,15,27,1,35
1039984824,696.0,15,18,2,28
1039986206,852.0,15,20,1,25
1039986620,879.0,15,21,2,28
1039987091,805.0,15,23,1,37
1039988168,1943.0,15,24,1,53
1039988461,1472.0,15,19,2,35
1039988467,951.0,15,17,2,35
1039989483,641.0,15,14,1,29
1039989934,658.5,15,21,2,31
1039990287,681.0,15,24,1,32
1039990481,731.0,15,21,2,30
1039990962,726.0,15,20,1,41
1039991693,1525.0,15,25,1,30
1039991821,1488.0,15,25,2,30
1039992860,1238.5,15,18,1,27
1039996250,3739.0,15,31,2,2
1039997653,562.0,15,20,1,29
1039998495,698.0,15,19,2,22
1039999753,1523.5,15,28,2,22
1040003442,886.0,15,20,1,30
1040004261,1283.0,15,24,1,21
1040004583,1478.0,15,22,1,27
1040005296,1836.0,15,27,2,29
1040005821,888.0,15,22,1,29
1040006438,3099.5,15,24,2,37
1040007341,1263.0,15,23,2,18
1040009014,608.0,15,21,2,34
1040009094,884.0,15,20,1,34
1040009225,331.5,15,15,2,31
1040009352,1294.0,15,27,2,34
1040009876,605.0,15,20,2,26
1040011119,2861.5,15,35,1,30
1040012724,617.0,15,16,2,33
1040013687,730.0,15,18,2,23
1040014151,876.0,15,20,1,31
1040014261,955.5,15,16,1,27
1040014366,1824.5,15,21,2,29
1040014535,1328.0,15,20,1,31
1040014992,508.0,15,17,2,23
1040015077,590.5,15,13,2,35
1040015446,1022.0,15,29,2,23
1040015508,1681.5,15,25,1,24
1040016031,1428.0,15,32,1,32
1040016713,820.5,15,22,2,33
1040017068,904.5,15,24,1,29
1040017586,922.0,15,16,2,28
1040017739,867.0,15,19,1,50
1040018112,1297.5,12,23,2,25
1040018126,1287.0,15,23,1,38
1040018618,1281.5,6,26,2,32
1040018871,2770.0,15,31,1,32
1040018994,1276.0,15,24,1,31
1040019185,853.5,15,20,2,31
1040019343,974.0,15,19,1,18
1040019586,805.0,15,22,2,21
1040019628,240.0,15,13,1,35
1040019675,875.0,15,17,2,53
1040019857,3971.0,15,40,1,1
1040020054,732.0,15,22,1,37
1040020415,1859.0,15,30,1,29
1040020619,1102.0,15,23,2,55
1040020818,1340.0,15,24,1,35
1040020838,1629.0,3,46,2,21
1040021059,949.0,15,19,1,34
1040021087,950.5,15,22,1,34
1040021796,2204.0,15,27,2,2
1040022148,1915.0,15,28,2,50
1040022182,570.0,15,19,1,23
1040022469,2068.5,15,26,1,53
1040022703,1882.0,15,28,1,34
1040022716,1500.5,15,23,2,29
1040022758,2848.0,15,35,1,37
1040022943,1008.0,15,22,2,30
1040023388,442.5,15,18,2,37
1040023395,941.0,15,18,1,28
1040024330,2807.0,15,31,2,20
1040024727,1537.0,15,23,1,33
1040025477,1235.0,15,29,2,28
1040025719,664.5,15,19,1,45
1040026087,581.0,15,17,1,36
1040026717,874.0,15,22,1,28
1040026875,991.5,15,27,2,25
1040026984,22533.0,2,78,2,37
1040027087,856.0,15,20,2,30
1040027511,541.0,15,19,1,29
1040027572,678.5,15,23,2,33
1040027576,724.5,15,20,2,27
1040027873,1024.5,15,22,2,35
1040028001,1495.0,15,26,2,35
1040028353,396.0,15,14,2,34
1040028488,2377.5,15,26,2,38
1040029228,1096.0,15,23,1,29
1040029245,1040.0,15,22,2,36
1040029541,1572.5,15,24,1,31
1040029545,2654.0,15,32,2,42
1040030099,480.0,15,19,2,39
1040030549,816.5,15,21,2,25
1040030578,1154.0,15,22,2,32
1040030607,3987.0,15,26,1,38
1040031872,4023.0,15,31,2,2
1040031977,842.0,15,25,2,31
1040032031,247.5,15,13,1,33
1040032155,2759.0,15,30,2,48
1040032244,1282.5,15,29,2,35
1040032517,1235.0,15,19,2,24
1040032551,1907.5,15,25,2,23
1040033554,1440.5,15,25,1,22
1040034501,1965.0,15,29,1,49
1040052257,1115.0,14,23,2,37
1040053622,511.0,14,21,2,25
1040053845,646.0,14,18,1,37
1040054032,637.0,14,20,1,31
1040056513,853.0,14,21,1,56
1040057935,632.0,14,20,1,27
1040058334,1099.0,14,20,2,25
1040060179,578.0,14,20,1,34
1040060321,1584.5,14,25,2,27
1040060336,1277.0,14,26,1,31
1040060379,413.5,14,15,2,25
1040060546,1029.5,14,25,2,28
1040061438,1209.0,14,19,2,30
1040061839,24.0,14,2,1,39
1040062112,648.0,14,14,1,37
1040062134,1696.0,6,28,2,30
1040062178,1380.09,14,22,1,37
1040064165,1139.0,14,30,1,37
1040065103,446.0,14,19,1,24
1040068202,648.0,14,18,2,25
1040070494,761.0,14,21,2,28
1040073171,722.0,14,22,2,39
1040074215,712.5,14,21,1,31
1040075850,904.0,14,24,1,27
1040079625,634.5,14,25,1,35
1040081452,917.5,14,24,2,29
1040084879,1230.5,14,27,1,35
1040085910,1577.0,14,18,2,39
1040085966,1193.0,14,24,2,39
1040086524,422.5,14,17,2,29
1040086541,1479.0,14,23,2,29
1040087154,416.5,14,19,1,36
1040087395,528.0,14,18,1,25
1040089971,1875.0,14,21,2,42
1040091744,340.5,14,21,2,32
1040092813,3794.0,14,34,1,31
1040094161,667.0,14,20,2,36
1040095501,735.5,14,19,1,25
1040096339,1192.0,14,24,1,29
1040096432,725.0,14,15,1,24
1040097132,787.0,14,22,1,24
1040097511,1269.0,14,17,2,37
1040097812,904.5,14,21,1,29
1040099511,493.5,10,20,1,27
1040099795,2446.0,14,27,2,37
1040099823,1088.0,14,23,2,28
1040100022,332.5,14,17,2,36
1040100316,771.0,14,24,1,27
1040100359,1418.5,14,23,2,50
1040101114,763.0,14,22,2,33
1040102017,6946.0,6,44,2,2
1040102111,1647.0,14,26,2,26
1040102237,2197.0,14,31,2,32
1040102471,2623.0,14,25,1,53
1040102583,3084.0600000000004,14,29,1,38
1040102620,873.0,14,19,1,31
1040103251,789.0,14,23,1,23
1040103254,748.0,14,16,1,27
1040103427,2819.0,14,30,2,25
1040103455,438.5,14,15,1,37
1040103600,1176.0,14,21,2,34
1040104060,1112.0,14,20,1,23
1040104117,2085.0,14,31,2,28
1040105699,1352.5,14,27,2,30
1040106256,2045.5,14,29,2,28
1040106352,1432.0,14,18,1,39
1040106710,1756.0,14,27,2,27
1040106972,2052.0,14,25,2,28
1040107229,530.5,14,16,1,26
1040107554,2140.5,14,28,1,31
1040107651,924.0,14,20,2,25
1040108132,989.0,14,24,1,30
1040108227,1972.0,14,30,2,30
1040108298,522.0,14,16,1,40
1040109428,2522.5,14,24,2,36
1040109670,697.0,14,23,2,33
1040109674,1509.0,14,22,2,37
1040109724,1611.0,14,26,1,27
1040109846,2085.0,10,34,1,33
1040110140,2310.0,14,46,2,28
1040110250,1046.5,14,25,2,25
1040111047,836.5,14,22,2,28
1040111413,5152.0,13,61,2,31
1040111911,1149.0,14,24,1,37
1040112044,1767.5,14,29,2,25
1040112886,1012.0,14,22,2,23
1040113996,3926.0,14,27,2,29
1040216968,959.5,13,22,2,23
1040225224,495.5,13,19,1,26
1040225582,974.0,13,19,1,20
1040229188,2563.0,13,22,1,25
1040313203,675.0,13,22,1,22
1040327370,2286.5,13,26,1,27
1040327585,2679.5,13,24,2,33
1040327602,2618.0,13,25,1,31
1040327881,1091.0,13,21,1,41
1040327969,474.5,13,15,1,33
1040329354,4008.0,1,53,1,30
1040330150,1067.5,13,25,2,27
1040330197,1434.0,13,26,2,35
1040331043,591.0,13,20,1,30
1040331248,1175.0,11,18,1,31
1040331286,769.0,13,18,2,34
1040331514,1197.5,13,25,2,34
1040331639,1998.0,13,26,2,31
1040331951,434.0,13,18,1,29
1040332547,1748.5,13,24,1,38
1040333040,862.0,13,24,2,33
1040357079,367.0,13,17,1,28
1040362522,369.5,13,17,1,49
1040363279,745.5,13,19,1,33
1040367699,2728.5,13,35,2,31
1040368442,2785.5,13,33,2,47
1040368754,418.5,13,23,1,21
1040369081,901.0,13,21,2,23
1040369969,1190.0,13,25,1,24
1040370018,616.0,9,21,1,31
1040371569,415.5,13,22,1,24
1040372820,563.0,13,17,2,27
1040373371,1557.0,13,26,2,33
1040373409,1409.5,13,26,2,28
1040374082,1424.0,13,25,1,27
1040375328,1195.5,13,19,1,27
1040375885,922.0,13,24,2,37
1040376394,964.5,13,17,1,23
1040376555,793.0,13,21,1,8
1040376589,1316.0,13,25,1,25
1040376628,1907.0,1,28,2,27
1040376771,2229.55,13,32,1,29
1040377158,540.0,13,20,2,39
1040377814,671.5,13,29,1,33
1040379280,391.5,13,16,2,32
1040379298,1637.0,13,29,2,31
1040381700,1269.0,13,25,1,32
1040382370,1046.0,13,20,2,35
1040383819,1021.5,13,26,2,26
1040384500,694.0,13,17,1,39
1040384678,1483.0,13,28,1,66
1040384731,2272.0,13,29,2,26
1040384942,1868.0,13,23,2,31
1040385211,1089.0,13,22,2,27
1040385292,1528.0,7,18,2,36
1040386286,897.5,13,22,1,32
1040386485,919.5,13,23,2,40
1040386670,1223.0,13,16,2,32
1040387746,4303.0,13,33,2,37
1040388320,960.0,13,21,1,29
1040388829,1341.0,13,16,2,26
1040388900,1084.0,13,21,2,49
1040390176,1679.0,13,23,2,35
1040390933,1169.5,13,28,2,32
1040391138,3124.0,13,29,2,40
1040391860,631.0,13,21,2,34
1040392085,905.0,13,25,2,31
1040392487,4723.0,13,31,2,48
1040392747,537.0,13,18,2,27
1040393408,1982.0,13,29,1,27
1040393790,477.5,13,20,2,40
1040393856,830.0,13,17,2,31
1040394730,601.0,13,24,2,24
1040395138,1278.0,13,20,1,22
1040395552,2536.0,13,25,1,40
1040395607,1829.5,13,20,2,32
1040396356,825.0,13,17,2,40
1040396373,1056.0,13,18,2,34
1040409587,1576.5,12,24,2,33
1040409721,872.5,12,19,1,30
